Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3VeW0pO2pae144rAX2oXPP,"3nFkdlSjzX9mRTtwJOzDYB,2h93pZq0e7k5yf4dywlkpM","Oceans","Magna Carta... Holy Grail","JAY-Z,Frank Ocean",2013-07-04,237920,39,spotify:user:flaredfive830,2022-09-28T18:27:19Z,"east coast hip hop,gangster rap,hip hop,pop rap,rap,lgbtq+ hip hop,neo soul",0.365,0.943,11,-5.274,0,0.474,0.219,0,0.39,0.456,177.919,4
0vbmYCIWENdYyJ36Q4CdSz,"1ybINI1qPiFbwDXamRtwxD,6l3HvQ5sa6mXTsMTB19rO5","90 Proof (with J. Cole)","90 Proof (with J. Cole)","Smino,J. Cole",2022-09-30,208269,45,spotify:user:flaredfive830,2022-10-05T15:18:24Z,"alternative r&b,conscious hip hop,hip hop,north carolina hip hop,rap",0.765,0.655,7,-6.449,1,0.08,0.181,0.0000347,0.142,0.559,147.804,4
1irXetrpIyLUtvkNw2F2tu,"0fA0VVWsXO9YnASrzqfmYu,4Gso3d4CscCijv0lmajZWs","Somewhere to Fly (with Don Toliver)","Entergalactic","Kid Cudi,Don Toliver",2022-09-30,176680,43,spotify:user:flaredfive830,2022-10-06T15:11:31Z,"hip hop,ohio hip hop,pop rap,rap",0.589,0.581,7,-8.497,0,0.0559,0.231,0.00512,0.0779,0.495,171.003,4
3JdwGk8j7lHN5qdzJZklam,"0fA0VVWsXO9YnASrzqfmYu,1r1uxoy19fzMxunt3ONAkG","Lovin’ Me (feat. Phoebe Bridgers)","Man On The Moon III: The Chosen","Kid Cudi,Phoebe Bridgers",2020-12-11,165893,41,spotify:user:flaredfive830,2022-10-06T18:46:54Z,"hip hop,ohio hip hop,pop rap,rap,indie pop,la indie,pov: indie",0.604,0.605,1,-7.861,1,0.0415,0.152,0.000845,0.157,0.168,141.527,4
4iMzpYxUO5RiZkGmNKRCMh,"6U3ybJ9UHNKEdsH7ktGBZ7","Kody Blu 31","The Forever Story","JID",2022-08-26,224629,0,spotify:user:flaredfive830,2022-10-06T18:46:59Z,"hip hop,pop rap,rap,underground hip hop",0.571,0.724,4,-7.871,0,0.134,0.119,0.00000435,0.423,0.528,76.014,4
4xR3MAscflQ262kMeiKshQ,"2h93pZq0e7k5yf4dywlkpM","Skyline To","Blonde","Frank Ocean",2016-08-20,184600,61,spotify:user:flaredfive830,2022-10-06T18:47:04Z,"lgbtq+ hip hop,neo soul",0.43,0.296,3,-13.645,1,0.0583,0.882,0.00000621,0.104,0.386,129.048,4
5XCRe3sFlMuVfQAvv3JBwF,"6U3ybJ9UHNKEdsH7ktGBZ7,5RTLRtXjbXI2lSXc6jxlAz,5xI4mPixKfrCCspATqbpy3","Lauder Too (feat. Ravyn Lenae & Eryn Allen Kane)","The Forever Story","JID,Ravyn Lenae,Eryn Allen Kane",2022-08-26,233077,0,spotify:user:flaredfive830,2022-10-06T18:47:11Z,"hip hop,pop rap,rap,underground hip hop,alternative r&b,indie soul,neo soul",0.56,0.647,1,-8.336,1,0.174,0.628,0.00000179,0.102,0.224,120.321,4
37Qn9foJ2E2S24guZSyvyg,"0fA0VVWsXO9YnASrzqfmYu","Livin' My Truth","Entergalactic","Kid Cudi",2022-09-30,133506,46,spotify:user:flaredfive830,2022-10-06T18:47:18Z,"hip hop,ohio hip hop,pop rap,rap",0.678,0.692,11,-6.587,0,0.0392,0.357,0.0597,0.143,0.934,80.99,4
7pdF27mSDuPWhppnHAmWHa,"15UsOTVnJzReFVN1VCnxy4","whoa (mind in awe)","SKINS","XXXTENTACION",2018-12-07,157776,66,spotify:user:flaredfive830,2022-10-08T18:43:00Z,"emo rap,miami hip hop,rap",0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,4
2GzUm7Ps1WbaiMiSY7CY0S,"6fxyWrfmjcbj5d12gXeiNV","X-Wing - Cold Blooded Soul Version","Melt My Eyez See Your Future (The Extended Edition)","Denzel Curry",2022-09-30,186280,39,spotify:user:flaredfive830,2022-10-13T01:40:29Z,"dark trap,drill,hip hop,miami hip hop,pop rap,rap,trap,underground hip hop",0.698,0.67,2,-5.169,0,0.194,0.144,0,0.117,0.649,128.527,4
1q8DwZtQen5fvyB7cKbShC,"6fxyWrfmjcbj5d12gXeiNV","Walkin","Melt My Eyez See Your Future","Denzel Curry",2022-03-25,280000,61,spotify:user:flaredfive830,2022-10-13T01:40:35Z,"dark trap,drill,hip hop,miami hip hop,pop rap,rap,trap,underground hip hop",0.557,0.654,11,-7.201,0,0.196,0.134,0,0.291,0.386,135.983,4
1jElpS6qTkqQWy24SjZljU,"6fxyWrfmjcbj5d12gXeiNV,3qBKjEOanahMxlRojwCzhI","Chrome Hearts [Feat. Zacari]","Melt My Eyez See Your Future (The Extended Edition)","Denzel Curry,Zacari",2022-09-30,201705,36,spotify:user:flaredfive830,2022-10-13T01:40:38Z,"dark trap,drill,hip hop,miami hip hop,pop rap,rap,trap,underground hip hop",0.647,0.785,8,-6.243,0,0.204,0.491,0,0.513,0.785,76.37,4
6SPgp2qK3fb4wPX1SldrNf,"4Gso3d4CscCijv0lmajZWs,4DdkRBBYG6Yk9Ka8tdJ9BW,0VRj0yCOv2FXJNP47XQnx5","Had Enough (feat. Quavo & Offset)","Heaven Or Hell","Don Toliver,Offset,Quavo",2020-03-13,157133,57,spotify:user:flaredfive830,2022-10-13T01:40:46Z,"pop rap,rap,atl hip hop,hip hop,trap,melodic rap",0.748,0.789,2,-4.579,1,0.105,0.26,0,0.13,0.67,147.957,4
7wTA0NKIm6T7nP2kaymU2a,"1iNqsUDUraNWrj00bqssQG,5MbNzCW3qokGyoo9giHA3V,6l3HvQ5sa6mXTsMTB19rO5,1ybINI1qPiFbwDXamRtwxD,7Hjbimq43OgxaBRpFXic4x","Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba)","Revenge Of The Dreamers III","Dreamville,EARTHGANG,J. Cole,Smino,Saba",2019-07-05,382306,59,spotify:user:flaredfive830,2022-10-13T01:40:47Z,"hip hop,pop rap,rap,underground hip hop,atl hip hop,indie hip hop,psychedelic hip hop,conscious hip hop,north carolina hip hop,alternative r&b,chicago rap",0.825,0.672,0,-7.108,1,0.418,0.0858,0,0.123,0.246,147.01,4
7jnLqCgzOAwW3p8g90p4Rk,"1peoXq0RPx7czVoFjloeDQ","Doves","Doves","MAVI",2022-09-30,155742,0,spotify:user:flaredfive830,2022-10-13T17:09:07Z,"alternative hip hop,chill abstract hip hop,indie hip hop",0.782,0.506,2,-5.847,0,0.0916,0.141,0.00173,0.17,0.363,103.018,4
0Li1OuXXfi7950ilZUFGkF,"4Gso3d4CscCijv0lmajZWs","Cardigan","Heaven Or Hell","Don Toliver",2020-03-13,158708,68,spotify:user:flaredfive830,2022-10-20T14:37:51Z,"pop rap,rap",0.747,0.497,4,-6.542,0,0.0401,0.248,0,0.138,0.0663,142.046,4
5KUNwkaNf8l5A9sXZhiCgI,"2pAWfrd7WFF3XhVt9GooDL","Rapp Snitch Knishes feat. Mr. Fantastik","MM...FOOD","MF DOOM",2004-11-16,172893,70,spotify:user:flaredfive830,2022-10-20T18:47:11Z,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop,rap",0.728,0.832,7,-6.827,1,0.267,0.327,0,0.504,0.825,95.051,4
4A5JwTktOqMtayAVVmrDzE,"2YZyLoL8N0Wb9xBt1NhZWg","untitled 07 levitate","untitled 07 levitate","Kendrick Lamar",2016-03-23,146466,0,spotify:user:flaredfive830,2022-10-23T05:00:10Z,"conscious hip hop,hip hop,rap,west coast rap",0.794,0.494,1,-8.729,1,0.199,0.514,0,0.114,0.53,127.069,4
6jQ5LZ9wa03ADThvr7BFMa,"0BLiqYP1Ps1RLf6MkHkGof","do ya like","do ya like","traggedy",2022-07-26,219900,0,spotify:user:flaredfive830,2022-11-08T17:12:20Z,"",0.604,0.498,11,-14.738,0,0.135,0.289,0.0824,0.339,0.396,160.333,4
6NMtzpDQBTOfJwMzgMX0zl,"0Y5tJX1MQlPlqiwlOH1tJY","SKELETONS","ASTROWORLD","Travis Scott",2018-08-03,145588,70,spotify:user:flaredfive830,2022-11-10T03:19:43Z,"rap,slap house",0.46,0.686,0,-5.948,0,0.0367,0.00146,0,0.375,0.252,148.054,4
3GGhyTPYDufku46UtvLTPi,"5aMIbwZQvP2MHPMVC5zCGj","Slowly","Slowly","ODIE",2020-01-30,187968,45,spotify:user:flaredfive830,2022-11-18T16:20:33Z,"canadian contemporary r&b",0.582,0.311,0,-13.676,1,0.0322,0.704,0.082,0.1,0.287,127.998,4
6QpZXzHcOgXK41Y3YCx203,"5aMIbwZQvP2MHPMVC5zCGj","Little Lies","Analogue","ODIE",2018-04-06,220007,53,spotify:user:flaredfive830,2022-11-18T16:20:34Z,"canadian contemporary r&b",0.342,0.294,2,-15.989,1,0.0426,0.592,0.674,0.0944,0.132,84.014,4
58VNpcJpI5dEKxYByCkbXc,"5aMIbwZQvP2MHPMVC5zCGj","Miss Summer","Miss Summer","ODIE",2020-10-23,162376,59,spotify:user:flaredfive830,2022-11-18T16:20:34Z,"canadian contemporary r&b",0.589,0.527,0,-9.962,1,0.0342,0.599,0.000111,0.0853,0.132,133.981,4
6WUMJCjZnatR6CbIcczDnr,"5aMIbwZQvP2MHPMVC5zCGj,5poGTBtoUMt7M5UtX0XpcU","Night Terrific! (feat. Yaqob)","Analogue","ODIE,Yaqob",2018-04-06,166387,41,spotify:user:flaredfive830,2022-11-18T16:21:21Z,"canadian contemporary r&b",0.666,0.366,4,-13.024,0,0.118,0.898,0,0.205,0.18,82.032,4
3FPSa57fnk6nIGt2JiUSjo,"5aMIbwZQvP2MHPMVC5zCGj","Crescendo","Crescendo","ODIE",2017-05-26,255711,34,spotify:user:flaredfive830,2022-11-18T16:21:39Z,"canadian contemporary r&b",0.827,0.468,9,-9.009,0,0.0931,0.867,0.00000581,0.0967,0.529,124.35,4
3iGxtTIbGtUJVMbnHyaPMM,"5aMIbwZQvP2MHPMVC5zCGj","Trance Dance","Trance Dance","ODIE",2017-08-03,225568,41,spotify:user:flaredfive830,2022-11-18T16:21:52Z,"canadian contemporary r&b",0.623,0.558,0,-8.782,0,0.0457,0.49,0,0.173,0.455,90.505,4
2w9htZtkcbR48NCWzXjfvb,"4LLpKhyESsyAXpc4laK94U,2YZyLoL8N0Wb9xBt1NhZWg,1ySUvbTVNE9pyhdzcDxjg4","Fight the Feeling","Macadelic (Remastered Edition)","Mac Miller,Kendrick Lamar,Iman Omari",2012-03-23,301769,0,spotify:user:flaredfive830,2022-11-21T04:36:44Z,"hip hop,pittsburgh rap,rap,conscious hip hop,west coast rap,alternative r&b",0.569,0.881,11,-5.873,0,0.365,0.111,0,0.655,0.811,148.067,4
6hzbRKhJHo6cfCHSnNaDS8,"4LLpKhyESsyAXpc4laK94U,2YZyLoL8N0Wb9xBt1NhZWg","God Is Fair, Sexy Nasty (feat. Kendrick Lamar)","The Divine Feminine","Mac Miller,Kendrick Lamar",2016-09-16,500960,55,spotify:user:flaredfive830,2022-11-21T04:36:53Z,"hip hop,pittsburgh rap,rap,conscious hip hop,west coast rap",0.467,0.41,2,-12.028,1,0.185,0.328,0.0000428,0.113,0.136,95.931,4
00I0pcNkN3IOX3fsYbaB4N,"3EW0kQ1skZiK1NHg3Spt9J","Infatuation","The Last Rocket","Takeoff",2018-11-02,221892,47,spotify:user:flaredfive830,2022-11-21T04:36:57Z,"atl hip hop,rap,trap",0.629,0.608,2,-7.247,0,0.077,0.0724,0,0.0874,0.419,103.022,4
3Qa944OTMZkg8DHjET8JQv,"4LLpKhyESsyAXpc4laK94U","Woods","Circles","Mac Miller",2020-01-17,286386,60,spotify:user:flaredfive830,2022-11-21T04:37:06Z,"hip hop,pittsburgh rap,rap",0.779,0.362,0,-10.847,1,0.0474,0.135,0.206,0.111,0.46,85.011,4
2MF4HtZHBoUliOi9nOAbS0,"13ubrt8QOOCPljQ2FL1Kca,2h93pZq0e7k5yf4dywlkpM","Purity (feat. Frank Ocean)","TESTING","A$AP Rocky,Frank Ocean",2018-05-25,262360,60,spotify:user:flaredfive830,2022-11-21T04:37:10Z,"east coast hip hop,hip hop,rap,lgbtq+ hip hop,neo soul",0.593,0.37,11,-11.674,0,0.397,0.832,0,0.108,0.312,135.391,4
6vnfObZ4Ys70SBAtti1xZ9,"0Y5tJX1MQlPlqiwlOH1tJY","COFFEE BEAN","ASTROWORLD","Travis Scott",2018-08-03,209115,63,spotify:user:flaredfive830,2022-11-21T04:37:16Z,"rap,slap house",0.81,0.582,5,-5.098,0,0.125,0.0862,0.00681,0.207,0.503,95.004,4
6R6ihJhRbgu7JxJKIbW57w,"2h93pZq0e7k5yf4dywlkpM","Provider","Provider","Frank Ocean",2017-08-27,243238,58,spotify:user:flaredfive830,2022-11-21T04:46:46Z,"lgbtq+ hip hop,neo soul",0.654,0.325,2,-11.925,1,0.282,0.74,0.0000214,0.152,0.39,139.886,4
6KuXb26rHuRy3ZDse1VRmx,"4V8LLVI7PbaPR0K2TGSxFF,2h93pZq0e7k5yf4dywlkpM","Where This Flower Blooms (feat. Frank Ocean)","Flower Boy","Tyler, The Creator,Frank Ocean",2017-07-21,194933,64,spotify:user:flaredfive830,2022-11-21T04:46:51Z,"hip hop,rap,lgbtq+ hip hop,neo soul",0.686,0.429,8,-10.402,0,0.15,0.71,0.00000341,0.166,0.27,130.09,4
6ABAUBmOyfPtAUU0IpEKJf,"4LLpKhyESsyAXpc4laK94U,55Aa2cqylxrFIXC767Z865","The Question","Macadelic (Remastered Edition)","Mac Miller,Lil Wayne",2012-03-23,371870,0,spotify:user:flaredfive830,2022-11-21T05:20:28Z,"hip hop,pittsburgh rap,rap,new orleans rap,pop rap,trap",0.736,0.583,10,-6.088,1,0.109,0.0555,0.00367,0.124,0.265,134.99,4
4keHa1UN3c9OWHVv3BE5ra,"6USv9qhCn6zfxlBQIYJ9qs","Politics & Violence","What Could Possibly Go Wrong","Dominic Fike",2020-07-31,197846,51,spotify:user:flaredfive830,2022-11-21T05:20:38Z,"alternative pop rock,pov: indie",0.379,0.561,9,-6.451,1,0.0608,0.481,0.0113,0.11,0.148,189.542,4
2INhKpUdzh7v0j041gZNsz,"2h93pZq0e7k5yf4dywlkpM","DHL","DHL","Frank Ocean",2019-10-19,268893,55,spotify:user:flaredfive830,2022-11-21T05:20:57Z,"lgbtq+ hip hop,neo soul",0.819,0.458,4,-10.223,0,0.167,0.582,0.173,0.128,0.232,122.981,4
4MXhiYIRDMGAuvZc5IFTwC,"0Y5tJX1MQlPlqiwlOH1tJY","ASTROTHUNDER","ASTROWORLD","Travis Scott",2018-08-03,142969,71,spotify:user:flaredfive830,2022-11-21T05:21:10Z,"rap,slap house",0.7,0.46,4,-8.111,0,0.0661,0.142,0.0000481,0.111,0.286,151.901,4
3DlgDXIYtnWtJKiB8bZQMv,"7Hjbimq43OgxaBRpFXic4x,4JqpJeNOhP6bAkolNMLwFg","Photosynthesis","Bucket List Project","Saba,Jean Deaux",2016-10-27,201732,53,spotify:user:flaredfive830,2022-11-21T05:21:26Z,"alternative r&b,chicago rap",0.777,0.662,7,-8.393,1,0.27,0.536,0.00000461,0.593,0.634,111.13,4
7jn0ATNNqtWgDk8wLYa3gw,"6fxyWrfmjcbj5d12gXeiNV,3r1XkJ7vCs8kHBSzGvPLdP","Zatoichi [Feat. slowthai]","Melt My Eyez See Your Future","Denzel Curry,slowthai",2022-03-25,210426,42,spotify:user:flaredfive830,2022-11-22T21:25:10Z,"dark trap,drill,hip hop,miami hip hop,pop rap,rap,trap,underground hip hop,uk alternative hip hop,uk hip hop",0.455,0.732,8,-8.358,0,0.183,0.106,0.000013,0.276,0.246,82.681,4
44AnNS0mBwYbnVpmLAj049,"6fxyWrfmjcbj5d12gXeiNV","Worst Comes To Worst","Melt My Eyez See Your Future","Denzel Curry",2022-03-25,170133,44,spotify:user:flaredfive830,2022-11-22T21:26:01Z,"dark trap,drill,hip hop,miami hip hop,pop rap,rap,trap,underground hip hop",0.601,0.816,1,-6.201,1,0.287,0.154,0.00000531,0.408,0.728,79.158,4
4ssI3CWZrlBJYBjK8jGO5f,"6fxyWrfmjcbj5d12gXeiNV,6e7BQ0gM6o8ecMXRZkXxlZ","Angelz [Feat. Karriem Riggins]","Melt My Eyez See Your Future","Denzel Curry,Karriem Riggins",2022-03-25,231533,41,spotify:user:flaredfive830,2022-11-22T21:26:26Z,"dark trap,drill,hip hop,miami hip hop,pop rap,rap,trap,underground hip hop,abstract beats,alternative hip hop,indie jazz,wonky",0.43,0.674,6,-8.671,1,0.116,0.14,0.000243,0.135,0.32,171.355,4
3rMQe2is2UAxuhtFjRyYyz,"6fxyWrfmjcbj5d12gXeiNV,11K0HIZKfdB6ez0VhIgxPm,5ZO14S0SgrvkUtV2GJ1buo","Mental [Feat. Saul Williams & Bridget Perez]","Melt My Eyez See Your Future","Denzel Curry,Saul Williams,Bridget Perez",2022-03-25,146840,46,spotify:user:flaredfive830,2022-11-22T21:26:31Z,"dark trap,drill,hip hop,miami hip hop,pop rap,rap,trap,underground hip hop,alternative hip hop,conscious hip hop,industrial hip hop,lgbtq+ hip hop,slam poetry",0.457,0.577,1,-10.64,1,0.239,0.379,0.00941,0.684,0.434,169.893,4
1SN3Ts25sR0tLwcDGLJdNh,"0iEtIxbK0KxaSlF7G42ZOp,4Gso3d4CscCijv0lmajZWs","Around Me (feat. Don Toliver)","HEROES & VILLAINS","Metro Boomin,Don Toliver",2022-12-02,191520,0,spotify:user:flaredfive830,2022-12-05T15:15:54Z,"rap,pop rap",0.691,0.663,7,-3.47,0,0.0366,0.0576,0.016,0.512,0.086,119.975,4
4DGrMHTVjxecZbYStawUK1,"0iEtIxbK0KxaSlF7G42ZOp,1RyvyyTE3xzB2ZywiAwp0i,4Gso3d4CscCijv0lmajZWs","Too Many Nights (feat. Don Toliver & with Future)","HEROES & VILLAINS","Metro Boomin,Future,Don Toliver",2022-12-02,199920,0,spotify:user:flaredfive830,2022-12-05T15:15:55Z,"rap,atl hip hop,hip hop,southern hip hop,trap,pop rap",0.679,0.688,7,-4.385,0,0.0432,0.173,0.0000135,0.119,0.151,87.997,4
3ILZNhiwZtZ3fVVI65WC6e,"4V8LLVI7PbaPR0K2TGSxFF,60NNvDqsif0u40CXMV6jDQ,6Jrxnp0JgqmeUX1veU591p","Lights On (feat. Ryan Beatty & Santigold)","Music Inspired by Illumination & Dr. Seuss' The Grinch","Tyler, The Creator,Ryan Beatty,Santigold",2018-11-16,149200,36,spotify:user:flaredfive830,2022-12-05T19:25:45Z,"hip hop,rap,bedroom soul,alternative dance,art pop,indietronica,neo-synthpop",0.795,0.548,3,-8.072,1,0.199,0.163,0,0.0838,0.725,112.342,4
5mexbTuWx9d8DPZk4sDGF4,"6fxyWrfmjcbj5d12gXeiNV,0G57ms4DD5dn6wXwuFOLdO,5XenQ7XfcvQdfIbpLEFaKQ","BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK]","TA13OO","Denzel Curry,Twelve'len,GoldLink",2018-07-27,210960,50,spotify:user:flaredfive830,2022-12-05T20:26:40Z,"dark trap,drill,hip hop,miami hip hop,pop rap,rap,trap,underground hip hop,indie hip hop,alternative r&b",0.551,0.725,1,-7.619,0,0.189,0.194,0,0.0956,0.692,99.919,4
6IM45SqAURH6PrvziDs1RQ,"5INjqkS1o8h1imAzPqGZBb","Why Won't They Talk To Me?","Lonerism","Tame Impala",2012-01-01,286093,50,spotify:user:flaredfive830,2022-12-07T14:50:09Z,"australian psych,modern rock,neo-psychedelic,rock",0.516,0.871,7,-5.21,1,0.0503,0.553,0.0282,0.0841,0.17,129.946,4
1cCbsojaA6GIT7Y3zuMJ1q,"5INjqkS1o8h1imAzPqGZBb","Nangs","Currents","Tame Impala",2015-07-17,107533,64,spotify:user:flaredfive830,2022-12-07T14:50:30Z,"australian psych,modern rock,neo-psychedelic,rock",0.536,0.526,0,-9.754,1,0.181,0.159,0.847,0.128,0.434,167.608,4
5eOUPFQIlrQoPDT7ffAfbI,"5INjqkS1o8h1imAzPqGZBb","Expectation","InnerSpeaker (10 Year Anniversary Edition)","Tame Impala",2021-04-30,362466,0,spotify:user:flaredfive830,2022-12-08T16:16:18Z,"australian psych,modern rock,neo-psychedelic,rock",0.447,0.836,5,-5.137,1,0.0584,0.0209,0.00399,0.0736,0.177,139.944,3
6U0BDllIP1RUNwy1nw8VQV,"5INjqkS1o8h1imAzPqGZBb","The Bold Arrow Of Time","InnerSpeaker (10 Year Anniversary Edition)","Tame Impala",2021-04-30,265106,0,spotify:user:flaredfive830,2022-12-08T16:16:22Z,"australian psych,modern rock,neo-psychedelic,rock",0.337,0.51,0,-6.647,1,0.0372,0.798,0.562,0.297,0.268,122.931,4
15TXlsD9MvHSbpmujOwL7H,"5INjqkS1o8h1imAzPqGZBb","It Is Not Meant To Be","InnerSpeaker (10 Year Anniversary Edition)","Tame Impala",2021-04-30,321533,0,spotify:user:flaredfive830,2022-12-08T16:16:28Z,"australian psych,modern rock,neo-psychedelic,rock",0.429,0.894,0,-4.676,1,0.0412,0.0133,0.00122,0.451,0.456,102.063,4
4VXpADLKAIjUYUxqQ3t6vh,"5INjqkS1o8h1imAzPqGZBb","Runway Houses City Clouds","InnerSpeaker (10 Year Anniversary Edition)","Tame Impala",2021-04-30,435106,0,spotify:user:flaredfive830,2022-12-08T16:16:37Z,"australian psych,modern rock,neo-psychedelic,rock",0.442,0.754,3,-6.098,1,0.051,0.0718,0.0485,0.118,0.322,119.001,4
457sndKohlwTU6dW6amBMU,"5INjqkS1o8h1imAzPqGZBb","Alter Ego - 2020 Mix","InnerSpeaker (10 Year Anniversary Edition)","Tame Impala",2021-04-30,289866,0,spotify:user:flaredfive830,2022-12-08T16:17:12Z,"australian psych,modern rock,neo-psychedelic,rock",0.408,0.903,0,-2.924,1,0.0561,0.00256,0.000821,0.117,0.368,128.942,4
2GAhgAjOhEmItWLfgisyOn,"7tYKF4w9nC0nq9CsPZTHyP","Low","SOS","SZA",2022-12-09,181080,73,spotify:user:flaredfive830,2022-12-18T03:26:03Z,"pop,r&b,rap",0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,4
21O0XXPEWPtePt5RMY93Ob,"2aoFQUeHD1U7pL098lRsDU,5LhTec3c7dcqBvpLRWbMcf,2pAWfrd7WFF3XhVt9GooDL","All Caps","Madvillainy","Madvillain,Madlib,MF DOOM",2004-03-24,130479,65,spotify:user:flaredfive830,2022-12-18T03:26:16Z,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop,instrumental hip hop,east coast hip hop,rap",0.358,0.889,1,-8.045,1,0.335,0.266,0.0000146,0.172,0.666,85.61,4
1TweDM3JC49LNeelLVg3yX,"7tYKF4w9nC0nq9CsPZTHyP,4Gso3d4CscCijv0lmajZWs","Used (feat. Don Toliver)","SOS","SZA,Don Toliver",2022-12-09,146950,60,spotify:user:flaredfive830,2022-12-18T03:27:51Z,"pop,r&b,rap,pop rap",0.738,0.7,10,-6.242,0,0.0547,0.312,0.000219,0.339,0.825,150.015,4
2wSTnntOPRi7aQneobFtU4,"7tYKF4w9nC0nq9CsPZTHyP","Shirt","SOS","SZA",2022-12-09,181840,73,spotify:user:flaredfive830,2022-12-18T18:34:40Z,"pop,r&b,rap",0.848,0.512,3,-7.72,0,0.102,0.228,0.00232,0.0879,0.572,120.009,4
2CSRrnOEELmhpq8iaAi9cd,"7tYKF4w9nC0nq9CsPZTHyP","Blind","SOS","SZA",2022-12-09,150720,70,spotify:user:flaredfive830,2022-12-18T18:34:41Z,"pop,r&b,rap",0.461,0.279,9,-11.776,0,0.0373,0.911,0,0.205,0.599,114.225,4
5IcP1PPnleZ2kuwKDyfNC5,"7tYKF4w9nC0nq9CsPZTHyP,50NoVNy9GU1lCrDV8iGpyu","Forgiveless (feat. Ol' Dirty Bastard)","SOS","SZA,Ol' Dirty Bastard",2022-12-09,141960,57,spotify:user:flaredfive830,2022-12-18T18:34:43Z,"pop,r&b,rap,east coast hip hop,hardcore hip hop,hip hop",0.668,0.769,9,-5.25,1,0.218,0.366,0,0.0861,0.469,79.852,4
3uHawOMwckCryhmGf87Wp1,"5aMIbwZQvP2MHPMVC5zCGj","Noise","Analogue","ODIE",2018-04-06,184220,32,spotify:user:flaredfive830,2022-12-18T18:34:44Z,"canadian contemporary r&b",0.668,0.465,8,-13.076,1,0.236,0.566,0.000241,0.101,0.177,216.627,4
6eT2V7nKXyMf47TwPbtgAD,"7tYKF4w9nC0nq9CsPZTHyP","Seek & Destroy","SOS","SZA",2022-12-09,203733,63,spotify:user:flaredfive830,2022-12-18T18:34:45Z,"pop,r&b,rap",0.651,0.647,1,-5.415,1,0.0654,0.437,0.175,0.205,0.345,152.069,4
0L2G8Khc96e6yLcLyLklzS,"7Hjbimq43OgxaBRpFXic4x,4IVAbR2w4JJNJDDRFP3E83,1ybINI1qPiFbwDXamRtwxD","Still (feat. 6LACK and Smino)","Few Good Things","Saba,6LACK,Smino",2022-02-04,225546,38,spotify:user:flaredfive830,2022-12-18T18:34:54Z,"alternative r&b,chicago rap,atl hip hop,melodic rap,r&b,rap,trap",0.487,0.63,1,-9.942,1,0.555,0.386,0.000133,0.464,0.427,76.349,4
1HUPcJgYQXXxmlVouv1Mop,"7Hjbimq43OgxaBRpFXic4x","One Way or Every N***a With a Budget","Few Good Things","Saba",2022-02-04,165186,37,spotify:user:flaredfive830,2022-12-18T18:34:56Z,"alternative r&b,chicago rap",0.833,0.627,11,-9.345,0,0.0948,0.125,0.0006,0.738,0.668,93.039,4
7umZiitjVsEjMQ6HNddpUI,"2P5sC9cVZDToPxyomzF1UH","Love Is Only a Feeling","Love Is Only a Feeling","Joey Bada$$",2017-07-06,152041,71,spotify:user:flaredfive830,2022-12-23T23:52:02Z,"conscious hip hop,hip hop,rap",0.629,0.676,1,-7.088,0,0.191,0.53,0.000325,0.701,0.497,90.377,4
2Lmpxi7j95HOvsR6zj1Fl3,"7Hjbimq43OgxaBRpFXic4x,5xI4mPixKfrCCspATqbpy3","an Interlude Called “Circus” (feat. Eryn Allen Kane)","Few Good Things","Saba,Eryn Allen Kane",2022-02-04,62973,54,spotify:user:flaredfive830,2022-12-23T23:53:27Z,"alternative r&b,chicago rap,neo soul",0.839,0.363,2,-13.572,1,0.0647,0.0742,0,0.171,0.285,106.737,4
2CDnFIBP90FNiHhCFzoWHo,"7Hjbimq43OgxaBRpFXic4x,5QdEbQJ3ylBnc3gsIASAT5","Survivor’s Guilt (feat. G Herbo)","Few Good Things","Saba,G Herbo",2022-02-04,222830,32,spotify:user:flaredfive830,2022-12-23T23:53:28Z,"alternative r&b,chicago rap,chicago drill,drill,trap",0.902,0.48,1,-9.412,1,0.264,0.000937,0.00000292,0.408,0.462,140.023,4
632yrSGGr6F4HQdGVUykBI,"7Hjbimq43OgxaBRpFXic4x,53B8dEQzmtefvkdCAkO0YR","Come My Way (feat. Krayzie Bone)","Few Good Things","Saba,Krayzie Bone",2022-02-04,190653,35,spotify:user:flaredfive830,2022-12-23T23:53:47Z,"alternative r&b,chicago rap,dirty south rap,gangster rap,ohio hip hop",0.733,0.586,1,-7.077,0,0.0865,0.151,0.00000684,0.109,0.435,140.861,4
